Drug_ID,Drug,Y,Scaffold
4331799.0,Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(F)cc(F)c2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee33e0>
2947140.0,COc1ccc(CC(=O)NCCN2CCCC2)cc1.Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3450>
1449.0,C#CCCCCCCCCCCCCCCCC(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee34c0>
3234602.0,O=C(c1ccco1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3610>
3243698.0,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)C2C(C)C)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3680>
9550329.0,COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(OC)c(OC)c1OC)=[N+]2C.[I-],1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3760>
408483.0,O=C(O)CSc1cc(-c2ccccc2)nc2ccccc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3840>
3237314.0,COC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3920>
5461759.0,COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3990>
1098592.0,O=C(NNC(=O)c1sc2ccccc2c1Cl)Nc1ccc(Cl)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3a00>
3234124.0,Fc1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3a70>
3129039.0,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccco2)C(=O)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3ae0>
3246467.0,O=S1(=O)[C@@H](c2ccccc2)[C@H](N2CCCCC2)[C@H]1[C@H]1CC2c3ccccc3C1c1ccccc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3b50>
792246.0,Cc1sc(NC(=O)c2ccccc2)c(C(=O)NCCN(C)C)c1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3bc0>
3245134.0,Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3ca0>
16758774.0,Cn1c(=O)n2n(c1=O)[C@H]1[C@H](O)[C@H]3O[C@@H]3/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]1CC2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3d10>
677049.0,O=C(CSc1nc2ccccc2s1)Nc1nccs1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3d80>
3233645.0,COc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3ed0>
1124476.0,Cc1nn(C(=O)CN2C(=O)c3ccccc3C2=O)c(C)c1Br,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee3f40>
3232961.0,O=C(c1cnccn1)N1CCC2(CCCN(c3ncccn3)C2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4040>
6873550.0,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc(C)cc3C)nc3ccccc23)cc1COC(C)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee40b0>
901294.0,Nc1cccnc1Sc1ccc(Cl)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4120>
2165595.0,Cc1ccc(-c2cc(C(=O)NCc3ccco3)c3ccccc3n2)s1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4190>
107935.0,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4200>
775729.0,COc1ccc(OC)c(NC(=O)c2c3c(nc4ccccc24)CCC3)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee42e0>
9563791.0,O=C(Cn1nc(C(F)F)cc1C(F)F)N/N=C/c1ccc2c(c1)OCO2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4350>
3234500.0,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1c(C)noc1C)CC2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee43c0>
3233877.0,CC(C)NC(=O)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4430>
2869583.0,CCOC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee44a0>
6897109.0,COc1ccc(C(=O)N/N=C/c2cccc3cccnc23)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4510>
176540.0,CN1CCO[C@H](c2ccccc2)c2ccccc2C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4580>
2365301.0,Cc1cccc(Nc2ccccc2C(=O)OCC(=O)NCc2ccco2)c1C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee45f0>
3234167.0,c1cc(NC2CC2)nc(-c2ccoc2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4660>
5614.0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee46d0>
1477606.0,O=S1(=O)CCN(CCc2cn(Cc3ccc(C(F)(F)F)cc3)c3ccccc23)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee47b0>
75762.0,Cc1cc(C2(c3cc(C)c(O)c(C(=O)O)c3)OS(=O)(=O)c3ccccc32)cc(C(=O)O)c1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4820>
3246734.0,CSCC[C@@H](N)P(C)(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4890>
1487226.0,O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccccc2)nc1-c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4900>
135411552.0,COc1ccc(O)c(/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4970>
44601847.0,O=C(N/N=C/c1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee49e0>
424323.0,Cc1cc2ncn(CC(=O)O)c2cc1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4ac0>
5461328.0,CCCC[C@H]1C[C@@H]1[C@@H]1N(C(C)=O)[C@H](c2cccc(OC)c2)CC12CC2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4b30>
11948877.0,C=CCOc1ccc(CNC(C)(C)CO)cc1OCC.Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4ba0>
3235415.0,FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4c80>
21014128.0,CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4cf0>
2236068.0,CCCCC(=O)Nc1ccc(C(=O)NNC(=O)CCc2ccccc2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4dd0>
6604958.0,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4e40>
1442626.0,CCCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4eb0>
3234928.0,COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(Cc3cccs3)c2=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4f20>
135473387.0,O=C(O)CN=C1NC2(CCCC2)Cc2ccccc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee4f90>
3233502.0,O=C(c1csnn1)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5000>
121930.0,Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5070>
661217.0,N#Cc1nc(-c2cccs2)oc1NCc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee50e0>
5144634.0,Cn1c(=O)c2c(n(Cc3ccccc3)c1=O)NC(=O)C2CC(=O)NCc1cccc(Cl)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5150>
3234103.0,Cc1cnc(CNc2nc(-c3cccnc3)nc3ccccc23)cn1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5230>
2949518.0,Cn1c(=O)c2c(ncn2CC(COCc2ccccc2Cl)OCc2ccccc2Cl)n(C)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee52a0>
757551.0,Cc1ccc(OCC(=O)Nc2ccccc2N2CCOCC2)c(C)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5310>
16758558.0,COc1ccc2c(c1)O[C@H](c1cccc(C(F)(F)F)c1)[C@@H](O)C2=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5380>
3233475.0,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCNCC4)nc32)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee53f0>
135485415.0,Cn1c(/C(C#N)=C(\O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)nc2ccccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5460>
412128.0,c1ccc(-c2nnn(CCN3CCCCC3)n2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5540>
9659975.0,CCC(CC)C(=O)Nc1cccc(/C(C)=N/NC(=O)c2c(Br)cnn2C)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee55b0>
1077243.0,Cc1cc(C)n(-c2nc(Nc3ccccc3C)nc(-n3nc(C)cc3C)n2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee57e0>
331715.0,Cc1ccc(Nc2nnc(-c3ccc4c(c3)OCO4)o2)c(C)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5850>
135484646.0,C[n+]1ccccc1/C=N\O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee58c0>
1482465.0,CSC(=NC#N)N1CCN(c2ccc(Cl)cc2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5930>
6603977.0,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee59a0>
3234656.0,COc1ccc(CNc2cc(-c3ccccc3Cl)ncn2)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5a10>
3232683.0,N#Cc1cccc(NC(=O)N2CCCC3(CCN(C(=O)c4ccncc4)CC3)C2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5a80>
2938449.0,CCOc1ccc(-n2c(N)c(C(=O)NCC3CCCO3)sc2=S)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5af0>
3233667.0,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1C1CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5bd0>
222304.0,NC(=O)Nc1n[nH]c(-c2ccccc2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5c40>
3247172.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5cb0>
828591.0,Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5d20>
242655.0,CCCn1cnc2c(SCC(=O)O)nc(N)nc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5d90>
331212.0,Cc1noc(NC(=O)Nc2ccccc2F)c1C#N,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5ee0>
3234159.0,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc5c(c4)OCO5)n3)c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5f50>
3246544.0,COc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee5fc0>
2947893.0,CCC(C)NS(=O)(=O)c1ccc(NC(=O)CCC2CCCCC2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6030>
2950679.0,Cc1ccccc1C(=O)NC(C)c1ccc2c(c1)CCCC2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6110>
3146887.0,C=CCNc1nc(Cl)nc(Nc2ccc(OC)cc2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee61f0>
5340935.0,CCOc1cc(/C=N/NC(=O)COc2cccc(C)c2)ccc1OC(=O)c1cccs1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee62d0>
6604468.0,COc1ccc2c3c([nH]c2c1)[C@@H]1C[C@H]2[C@H](C(=O)O)[C@@H](OC)[C@@H](O)C[C@H]2CN1CC3,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6340>
9551938.0,Cl.c1csc(CNCCCN2CCOCC2)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6500>
3212717.0,COCCN(C(=O)c1ccco1)c1nnc(-c2ccc(OC)cc2)s1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6570>
3234963.0,CS(=O)(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee65e0>
3239645.0,COc1ccc(C2=NOC(C(=O)NCCN3CCOCC3)C2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6650>
238347.0,O=C(CC(=O)c1ccncc1)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6730>
243159.0,CC(C)Cn1cnc2c(SCc3ccccn3)nc(N)nc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee67a0>
3232896.0,COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ncccn4)C3)C2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6810>
3235080.0,CN(C)C(=O)c1ccc(-c2ccc3ncnc(N4CCNCC4)c3c2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6880>
16758671.0,CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@H]3[C@@H]2CC[C@@H]2C(=O)N([C@@H](C)c4ccccc4)C(=O)[C@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee68f0>
978587.0,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6960>
3247232.0,COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee69d0>
1117871.0,COc1ccc2nc(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)[nH]c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6a40>
3380750.0,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cn(Cc2ccc(Cl)cc2Cl)nc1-c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6ab0>
6899885.0,Cc1cccn2c(=O)c(/C=N/O)c(N3CCCC3)nc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6b20>
3236295.0,CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccc(F)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6b90>
2992785.0,c1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6c00>
970025.0,COc1ccc(-c2c(C)nn(Cc3ccccc3)c2N)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6c70>
135544632.0,COc1ccccc1Cn1nnc2c(=O)[nH]c(C3CCN(C(=O)c4ccc(C)cc4)CC3)nc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6ce0>
3233512.0,COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6d50>
3596967.0,COc1ccc(-c2cc(C3CCN(c4cc(Cl)nc(N)n4)CC3)[nH]n2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6dc0>
824800.0,C=CC(=O)NC(C)(C)Cc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6e30>
3233321.0,O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6ea0>
3900148.0,CCc1cccc(CC)c1NC(=O)CN1CC(C)SC1=NC1CCCCC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6f10>
3246048.0,NS(=O)(=O)C[C-]1C=CC([Sb-](Cl)(Cl)(Cl)(Cl)Cl)C=C1.c1ccncc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee6ff0>
842941.0,Cc1cccc(NC(=S)NNC(=O)CCn2cc(C)cn2)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee70d0>
3234233.0,Cc1cccc(CNc2ccnc(-c3ccoc3)n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7140>
6604887.0,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee71b0>
2765866.0,CCOC(=O)C(=Cc1ccc(F)cc1)C(=O)OCC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7220>
1256383.0,Cc1ccccc1OCC(=O)NC(=S)Nc1ccc(Br)c(C)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7300>
3698321.0,Cc1ccc(C(=O)Nc2nccc(-c3cccs3)n2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7370>
3234045.0,COC(=O)N1CCC2(CCN(CC(C)C)CC2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee73e0>
3233081.0,Cc1cnc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)cn1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7450>
2540551.0,CCCn1c(N)c(C(=O)CSc2nc(C)cs2)c(=O)n(C)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee74c0>
20189.0,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7530>
277275.0,O=C(O)c1cccc(N=Nc2c(S(=O)(=O)O)ccc3c2C(=O)c2ccccc2C3=O)c1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee75a0>
3234930.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCOCC3)nc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7610>
3246535.0,N=C(N)S[C@H]1c2ccccc2-c2cc([N+](=O)[O-])ccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7680>
4415535.0,CCNC(=S)NNC(=O)c1cc(C)on1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7760>
3884308.0,O=C(c1ccccc1)N(Cc1ccco1)C1CCS(=O)(=O)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee77d0>
3235335.0,N#Cc1cccc(-c2nccc(NCc3cccnc3)n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee78b0>
3245402.0,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7920>
3234074.0,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7990>
135500314.0,Cc1ccc(NC(=O)CSc2nc(O)cc(=O)n2C)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7a00>
280188.0,O=C(O)c1[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1C(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7a70>
5280442.0,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7ae0>
3235529.0,COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)Nc2cccc(C#N)c2)C3)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7bc0>
2243314.0,C=CCn1c(SCc2ccccc2)nc2scc(-c3ccc(C)o3)c2c1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7c30>
9660972.0,O=C(N/N=C/c1ccncc1)c1nc(-c2ccccc2)n2c1CCCCC2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7d10>
16758551.0,COCOc1ccc(Br)cc1C(=O)[C@H]1O[C@H]1c1cccc(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7d80>
4649699.0,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee7e60>
1481622.0,Cc1ccc(CSc2nc3ccccc3cc2C=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8040>
5771806.0,CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccc(C(F)(F)F)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8120>
2954815.0,COC(=O)c1cc(NC(=O)CC2NC3CCCCC3NC2=O)cc(C(=O)OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8190>
3233893.0,c1cncc(-c2nc(-n3ccnc3)c3ccccc3n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8350>
3798415.0,C=CCC(C(=O)OC)(C(=O)OC)c1ccc([N+](=O)[O-])cn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee83c0>
3238104.0,O=C(CN1CCN(CC(=O)Nc2ccccc2Cl)CC1)Nc1ccc2c(c1)OCCO2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8430>
6604522.0,C/C=C(\C)C(=O)O.C/C=C(\C)C(=O)O.CO[C@@H]1CC[C@]2(C)[C@@H]3CC=C4[C@H]5CC(C)(C)[C@H](O)[C@@H](OC(C)=O)[C@]5(CO)[C@H](O)C[C@@]4(C)[C@@]3(C)CC[C@H]2[C@@]1(C)CO.O=C(O)[C@H]1OC[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8510>
6604295.0,C[C@H]1/C=C\C=C/C=C\C=C/C=C\C=C/C=C\[C@@H](O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@@H](C)[C@H]1O)C[C@@H](O)[C@H]2C(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8580>
3239997.0,CCN(C(=O)COc1cc(=O)n(C)c2ccccc12)c1cccc(Cl)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee86d0>
3232672.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccnc3)c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee87b0>
3232954.0,COc1cccc(-c2cncnc2NCCc2cnc[nH]2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8900>
3243485.0,O=C1CSC(c2ccccc2F)N1c1cc(Cl)ccc1O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8970>
2837091.0,Cn1nccc1C(=O)Nc1ccc(Cl)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee89e0>
3234967.0,Cc1nc2cncnc2n(C2CC2)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8a50>
3716916.0,CC(O)(CS(=O)(=O)Cc1ccc(Cl)cc1)C(=O)Nc1cccc(C(F)(F)F)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8ac0>
3180.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8b30>
9587065.0,COc1ccc(CC(=O)O/N=C(\N)Cc2ccc(OC)cc2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8ba0>
2963777.0,O=C(CSc1ccc(Cl)cc1)Nc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8c10>
3246318.0,N[C@@H](Cc1cccnn1)C(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8cf0>
4155575.0,CC1Cc2ccccc2N1C(=O)Cn1cc([N+](=O)[O-])cn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8d60>
869886.0,O=C(O)/C=C/C(=O)Nc1ccccc1-c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8dd0>
4316546.0,COc1ccc(NC(=O)c2ccc(-n3cccn3)nc2)c(OC)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8e40>
3234071.0,CN1CCN(c2ccnc(-c3cccc(NS(C)(=O)=O)c3)n2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8eb0>
9556011.0,C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8f20>
234991.0,O[C@@H](CN1CC1)[C@H](O)CN1CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee8f90>
6604143.0,NC(=O)C1=CN([C@@H]2O[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]3O[C@H](n4cnc5c(N)ncnc54)[C@@H](OP(=O)([O-])[O-])[C@@H]3O)[C@H](O)[C@@H]2O)C=CC1.[Na+].[Na+].[Na+].[Na+],0,<rdkit.Chem.rdchem.Mol object at 0x7f514cee9000>
